Scenario ID,Scenario Name,Method,Method Type,Solution ID,Seed,Population,Cluster,KPI,N Companies in Cluster,Imputed Observations,Imputation Rate
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=20|ms=10,,HDBSCAN assigned subset,1,EBITDA Margin,63,1,0.015873015873015872
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=20|ms=10,,HDBSCAN assigned subset,1,Return on Assets,63,0,0.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=20|ms=10,,HDBSCAN assigned subset,1,Asset Turnover,63,0,0.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=20|ms=10,,HDBSCAN assigned subset,1,Revenue per Employee,63,0,0.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=20|ms=10,,HDBSCAN assigned subset,1,Current Ratio,63,1,0.015873015873015872
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=20|ms=10,,HDBSCAN assigned subset,1,Debt Ratio,63,0,0.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=20|ms=10,,HDBSCAN assigned subset,1,Free Cash Flow Margin,63,0,0.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=20|ms=10,,HDBSCAN assigned subset,1,Operating Cash Flow Margin,63,2,0.031746031746031744
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=20|ms=15,,All companies including noise,-1,EBITDA Margin,111,3,0.02702702702702703
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=20|ms=15,,All companies including noise,-1,Return on Assets,111,0,0.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=20|ms=15,,All companies including noise,-1,Asset Turnover,111,0,0.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=20|ms=15,,All companies including noise,-1,Revenue per Employee,111,4,0.036036036036036036
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=20|ms=15,,All companies including noise,-1,Current Ratio,111,2,0.018018018018018018
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=20|ms=15,,All companies including noise,-1,Debt Ratio,111,3,0.02702702702702703
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=20|ms=15,,All companies including noise,-1,Free Cash Flow Margin,111,0,0.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=20|ms=15,,All companies including noise,-1,Operating Cash Flow Margin,111,1,0.009009009009009009
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=20|ms=15,,All companies including noise,0,EBITDA Margin,1472,5,0.0033967391304347825
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=20|ms=15,,All companies including noise,0,Return on Assets,1472,3,0.0020380434782608695
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=20|ms=15,,All companies including noise,0,Asset Turnover,1472,0,0.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=20|ms=15,,All companies including noise,0,Revenue per Employee,1472,74,0.050271739130434784
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=20|ms=15,,All companies including noise,0,Current Ratio,1472,6,0.004076086956521739
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=20|ms=15,,All companies including noise,0,Debt Ratio,1472,11,0.007472826086956522
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=20|ms=15,,All companies including noise,0,Free Cash Flow Margin,1472,1,0.0006793478260869565
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=20|ms=15,,All companies including noise,0,Operating Cash Flow Margin,1472,8,0.005434782608695652
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=20|ms=15,,All companies including noise,1,EBITDA Margin,68,1,0.014705882352941176
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=20|ms=15,,All companies including noise,1,Return on Assets,68,0,0.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=20|ms=15,,All companies including noise,1,Asset Turnover,68,0,0.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=20|ms=15,,All companies including noise,1,Revenue per Employee,68,0,0.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=20|ms=15,,All companies including noise,1,Current Ratio,68,1,0.014705882352941176
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=20|ms=15,,All companies including noise,1,Debt Ratio,68,0,0.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=20|ms=15,,All companies including noise,1,Free Cash Flow Margin,68,0,0.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=20|ms=15,,All companies including noise,1,Operating Cash Flow Margin,68,2,0.029411764705882353
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=20|ms=15,,HDBSCAN assigned subset,0,EBITDA Margin,1472,5,0.0033967391304347825
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=20|ms=15,,HDBSCAN assigned subset,0,Return on Assets,1472,3,0.0020380434782608695
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=20|ms=15,,HDBSCAN assigned subset,0,Asset Turnover,1472,0,0.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=20|ms=15,,HDBSCAN assigned subset,0,Revenue per Employee,1472,74,0.050271739130434784
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=20|ms=15,,HDBSCAN assigned subset,0,Current Ratio,1472,6,0.004076086956521739
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=20|ms=15,,HDBSCAN assigned subset,0,Debt Ratio,1472,11,0.007472826086956522
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=20|ms=15,,HDBSCAN assigned subset,0,Free Cash Flow Margin,1472,1,0.0006793478260869565
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=20|ms=15,,HDBSCAN assigned subset,0,Operating Cash Flow Margin,1472,8,0.005434782608695652
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=20|ms=15,,HDBSCAN assigned subset,1,EBITDA Margin,68,1,0.014705882352941176
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=20|ms=15,,HDBSCAN assigned subset,1,Return on Assets,68,0,0.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=20|ms=15,,HDBSCAN assigned subset,1,Asset Turnover,68,0,0.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=20|ms=15,,HDBSCAN assigned subset,1,Revenue per Employee,68,0,0.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=20|ms=15,,HDBSCAN assigned subset,1,Current Ratio,68,1,0.014705882352941176
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=20|ms=15,,HDBSCAN assigned subset,1,Debt Ratio,68,0,0.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=20|ms=15,,HDBSCAN assigned subset,1,Free Cash Flow Margin,68,0,0.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=20|ms=15,,HDBSCAN assigned subset,1,Operating Cash Flow Margin,68,2,0.029411764705882353
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=25|ms=5,,All companies including noise,-1,EBITDA Margin,137,4,0.029197080291970802
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=25|ms=5,,All companies including noise,-1,Return on Assets,137,0,0.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=25|ms=5,,All companies including noise,-1,Asset Turnover,137,0,0.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=25|ms=5,,All companies including noise,-1,Revenue per Employee,137,7,0.051094890510948905
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=25|ms=5,,All companies including noise,-1,Current Ratio,137,3,0.021897810218978103
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=25|ms=5,,All companies including noise,-1,Debt Ratio,137,5,0.0364963503649635
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=25|ms=5,,All companies including noise,-1,Free Cash Flow Margin,137,0,0.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=25|ms=5,,All companies including noise,-1,Operating Cash Flow Margin,137,3,0.021897810218978103
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=25|ms=5,,All companies including noise,0,EBITDA Margin,1448,5,0.003453038674033149
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=25|ms=5,,All companies including noise,0,Return on Assets,1448,3,0.0020718232044198894
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=25|ms=5,,All companies including noise,0,Asset Turnover,1448,0,0.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=25|ms=5,,All companies including noise,0,Revenue per Employee,1448,71,0.04903314917127072
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=25|ms=5,,All companies including noise,0,Current Ratio,1448,6,0.004143646408839779
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=25|ms=5,,All companies including noise,0,Debt Ratio,1448,9,0.006215469613259668
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=25|ms=5,,All companies including noise,0,Free Cash Flow Margin,1448,1,0.0006906077348066298
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=25|ms=5,,All companies including noise,0,Operating Cash Flow Margin,1448,7,0.004834254143646409
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=25|ms=5,,All companies including noise,1,EBITDA Margin,66,0,0.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=25|ms=5,,All companies including noise,1,Return on Assets,66,0,0.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=25|ms=5,,All companies including noise,1,Asset Turnover,66,0,0.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=25|ms=5,,All companies including noise,1,Revenue per Employee,66,0,0.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=25|ms=5,,All companies including noise,1,Current Ratio,66,0,0.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=25|ms=5,,All companies including noise,1,Debt Ratio,66,0,0.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=25|ms=5,,All companies including noise,1,Free Cash Flow Margin,66,0,0.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=25|ms=5,,All companies including noise,1,Operating Cash Flow Margin,66,1,0.015151515151515152
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=25|ms=5,,HDBSCAN assigned subset,0,EBITDA Margin,1448,5,0.003453038674033149
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=25|ms=5,,HDBSCAN assigned subset,0,Return on Assets,1448,3,0.0020718232044198894
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=25|ms=5,,HDBSCAN assigned subset,0,Asset Turnover,1448,0,0.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=25|ms=5,,HDBSCAN assigned subset,0,Revenue per Employee,1448,71,0.04903314917127072
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=25|ms=5,,HDBSCAN assigned subset,0,Current Ratio,1448,6,0.004143646408839779
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=25|ms=5,,HDBSCAN assigned subset,0,Debt Ratio,1448,9,0.006215469613259668
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=25|ms=5,,HDBSCAN assigned subset,0,Free Cash Flow Margin,1448,1,0.0006906077348066298
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=25|ms=5,,HDBSCAN assigned subset,0,Operating Cash Flow Margin,1448,7,0.004834254143646409
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=25|ms=5,,HDBSCAN assigned subset,1,EBITDA Margin,66,0,0.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=25|ms=5,,HDBSCAN assigned subset,1,Return on Assets,66,0,0.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=25|ms=5,,HDBSCAN assigned subset,1,Asset Turnover,66,0,0.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=25|ms=5,,HDBSCAN assigned subset,1,Revenue per Employee,66,0,0.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=25|ms=5,,HDBSCAN assigned subset,1,Current Ratio,66,0,0.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=25|ms=5,,HDBSCAN assigned subset,1,Debt Ratio,66,0,0.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=25|ms=5,,HDBSCAN assigned subset,1,Free Cash Flow Margin,66,0,0.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=25|ms=5,,HDBSCAN assigned subset,1,Operating Cash Flow Margin,66,1,0.015151515151515152
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=25|ms=10,,All companies including noise,-1,EBITDA Margin,118,3,0.025423728813559324
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=25|ms=10,,All companies including noise,-1,Return on Assets,118,0,0.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=25|ms=10,,All companies including noise,-1,Asset Turnover,118,0,0.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=25|ms=10,,All companies including noise,-1,Revenue per Employee,118,5,0.0423728813559322
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=25|ms=10,,All companies including noise,-1,Current Ratio,118,2,0.01694915254237288
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=25|ms=10,,All companies including noise,-1,Debt Ratio,118,3,0.025423728813559324
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=25|ms=10,,All companies including noise,-1,Free Cash Flow Margin,118,0,0.0
non_financial_large_cap_revenue_1b,Non-financial companies with revenue >= $1B,HDBSCAN,Density-based,HDBSCAN|mcs=25|ms=10,,All companies including noise,-1,Operating Cash Flow Margin,118,1,0.00847457627118644
